y_test,y_pred
19,19.100525
15,15.166036
21,20.993837
18,17.98568
18,18.277653
21,21.078812
21,20.993687
15,14.848526
11,10.175763
21,20.957954
14,13.400657
21,20.993847
21,21.09095
18,17.974564
21,20.97612
14,13.361517
21,21.098248
17,14.329097
21,20.993755
15,15.160001
18,18.048937
21,21.016289
21,21.120144
13,12.001317
21,21.079773
18,18.178038
9,9.381362
12,11.834664
14,13.999284
18,18.463936
17,17.36963
13,13.119845
21,21.078835
19,18.99825
15,14.700699
17,17.098248
19,18.936497
18,18.432774
15,14.768689
21,20.99361
18,17.955828
21,20.996904
15,12.544089
21,21.102587
21,21.07642
21,20.9907
21,20.994047
16,16.961288
21,21.126331
18,18.074291
18,18.00115
21,20.958448
17,17.100693
20,20.223822
20,19.965845
21,21.131256
18,18.166162
21,21.047571
21,21.060339
21,21.054255
0,6.516729
21,21.074753
18,18.090572
21,20.993864
18,18.078867
19,19.027512
12,11.629072
7,9.314196
21,21.081974
13,12.208892
21,20.999168
21,20.888615
19,19.06857
20,19.887136
21,20.98207
21,20.9891
7,7.8786683
21,21.00082
11,10.139284
18,18.097635
18,18.422646
11,10.299299
18,18.057962
19,18.899107
7,7.7044363
21,20.986504
13,12.369248
18,18.278929
18,18.101261
21,20.99812
17,17.522894
21,20.993683
18,18.186352
21,20.996475
21,20.993858
18,18.116186
21,20.90125
21,20.96297
21,20.993938
18,18.04808
21,21.025612
21,20.958029
15,14.769769
18,18.5238
14,13.531794
18,18.14834
12,11.398526
8,7.8655076
21,21.043427
14,13.610961
21,20.99152
21,20.962025
21,20.974812
17,17.097666
15,12.605613
12,11.153407
11,11.235317
15,16.093763
21,20.959461
18,18.135275
21,20.966105
15,15.448512
21,21.111858
21,20.471266
9,8.547239
14,13.650889
12,10.315137
21,20.959438
21,21.08749
21,21.00805
0,6.16388
21,20.964539
20,20.019907
12,11.264584
16,16.52957
11,11.23812
21,21.008038
12,12.787442
21,21.001377
10,10.616902
2,6.2161956
20,20.048916
21,20.959572
21,20.96558
18,18.427315
21,21.025454
16,16.409163
18,18.236069
21,20.996632
21,21.004917
15,14.671952
21,21.072372
15,15.095298
21,21.103046
21,20.962925
21,21.036703
21,20.990364
13,12.936967
18,18.529636
21,20.94476
21,20.98469
18,18.194057
21,21.069538
20,20.057604
21,20.99963
17,17.259308
11,10.353748
21,20.959152
18,18.578524
18,18.082918
21,21.048122
18,17.95607
21,20.737015
11,10.505567
21,20.95929
21,20.95862
21,21.0205
19,19.06414
15,15.4446
14,14.866227
15,15.105556
16,16.398823
14,13.481147
16,16.386793
5,6.527393
7,9.3197975
18,18.237133
21,20.99379
12,11.542377
15,15.123172
21,21.07893
19,19.061295
19,19.076271
12,11.158093
21,20.962576
21,21.09387
21,20.979286
15,15.705127
21,20.954803
18,18.463444
14,14.131719
11,10.390484
21,20.956085
19,19.05009
16,16.469574
11,11.235553
17,17.115969
18,18.515882
21,21.069763
10,9.219382
17,17.10041
18,18.088509
21,20.998714
17,17.098248
21,20.96158
18,18.13746
21,20.993809
21,20.985985
11,10.880059
21,21.109035
21,20.992573
9,9.167796
21,21.091072
21,21.02105
19,19.062084
11,11.236681
21,21.00738
21,20.993568
21,20.992458
17,17.232212
21,20.984627
18,18.085514
18,18.087421
15,14.724849
19,19.182278
21,21.06565
21,21.130974
21,21.096243
21,21.003298
21,20.937412
20,20.08612
18,18.118706
17,17.099815
18,18.596508
21,21.000683
21,21.000248
10,9.342578
17,17.537067
18,18.11049
21,20.992641
15,14.73123
17,17.237064
16,16.426813
17,17.10219
21,21.024837
21,20.992283
21,20.940752
10,10.69406
12,11.2658615
18,17.943531
20,19.937086
18,18.191433
21,20.959652
11,10.6608515
21,20.993025
18,18.527245
21,20.955475
13,12.892352
21,21.096748
20,19.92651
3,6.1868596
21,20.990877
2,6.2161593
21,20.993889
20,19.98828
21,20.958641
19,19.07379
15,15.147728
18,18.195602
15,15.189067
21,21.008312
20,20.217117
21,20.991764
6,8.694869
21,20.976662
17,17.69047
15,15.713684
21,21.10213
15,15.163604
20,20.200861
6,8.905681
21,20.956648
18,18.180557
12,11.259517
15,15.152
21,20.97745
20,20.014114
21,20.993773
21,21.14207
14,14.343638
19,19.029701
13,13.025048
17,17.099564
21,20.99313
21,20.999933
21,21.148064
21,20.981544
11,10.38202
17,17.449753
16,16.233675
21,20.971966
8,7.8594623
21,21.00019
18,18.431892
18,18.434517
21,21.05931
19,19.05796
16,16.5322
21,20.959198
21,21.072536
21,21.057299
7,9.319715
19,19.025494
21,20.982527
21,20.993698
21,21.066381
21,20.993904
21,21.082195
17,17.097664
18,18.386738
21,20.993702
21,20.993439
21,20.940105
20,19.897015
21,21.102015
13,13.105195
18,18.459976
21,20.970959
20,19.958174
21,21.061502
12,11.623391
15,15.174074
21,21.108603
21,21.076443
21,20.971748
21,20.997852
13,12.949358
21,21.015104
1,6.1652007
18,18.126755
21,20.993769
21,21.052734
16,16.537083
9,8.7363
21,20.993385
21,21.069752
7,7.4084077
21,20.9654
18,17.9734
21,21.097641
21,20.95713
17,17.096489
21,20.99369
21,21.0691
21,21.11119
10,10.705247
21,20.997055
21,20.966816
17,17.099567
18,18.27462
18,18.328888
21,20.992685
6,6.16388
15,14.614259
18,18.110126
19,19.078014
21,21.096996
21,20.980017
15,14.788395
21,20.982853
10,9.245486
21,21.12483
17,17.061584
21,21.004642
7,7.753139
17,14.328401
12,11.264584
21,21.103287
21,21.02968
21,21.051764
17,17.098642
20,19.950811
21,20.973415
12,12.941901
21,20.98528
17,17.098644
21,20.993835
16,16.538727
21,20.958769
21,21.107166
14,13.520785
19,19.02812
19,19.014717
13,12.726691
21,20.993189
21,20.994144
12,11.349681
12,11.115949
18,18.05949
19,19.005783
7,7.044131
21,20.964191
18,18.593245
21,21.001932
17,17.408566
18,18.1207
15,15.221784
18,18.035355
21,20.953857
18,18.084015
4,6.3408775
21,21.069328
20,19.953573
21,20.993874
21,21.092304
18,17.88176
13,14.11614
18,18.1206
21,21.038641
21,21.110405
18,18.2168
16,16.533901
17,17.539835
20,20.02192
21,20.991478
21,20.993607
10,10.665526
20,19.956696
18,18.057549
21,20.987158
21,21.084412
8,7.830566
11,10.015546
17,17.41463
21,21.108578
21,20.959003
17,17.404732
21,20.964973
21,20.998255
18,18.604742
21,20.958218
18,18.113037
19,19.069714
21,21.124352
15,14.868655
20,19.875406
21,20.97089
21,21.111767
19,18.968
20,20.223547
19,19.073717
21,20.99312
14,14.035999
21,21.001562
7,6.8844457
15,14.717425
21,20.997656
21,21.00465
21,20.991747
20,20.090359
21,20.993835
21,21.062164
18,18.124962
16,16.4309
21,20.99368
21,20.993803
21,21.11441
21,20.955128
21,21.105263
21,20.993946
21,21.125439
13,13.702016
20,19.983627
18,18.550928
16,16.48029
21,20.962421
21,21.066437
21,20.968836
13,12.001168
10,9.562782
19,19.018402
15,15.404248
18,18.106722
21,20.993603
1,6.16388
21,20.955475
16,13.38491
20,20.049778
21,21.121998
19,19.04348
15,14.499563
21,20.987858
15,14.814853
21,21.115334
21,20.956823
15,12.8276205
18,18.07166
16,16.530388
21,20.990364
21,20.957663
21,20.960897
21,20.993593
17,17.188747
21,20.966919
18,18.100534
18,18.476099
15,15.405819
21,21.10771
11,10.5864725
21,21.061592
21,20.95787
18,18.08305
15,14.810077
21,20.970121
20,20.212156
21,20.964233
21,21.001339
21,20.9836
18,18.05363
21,21.073452
18,18.531658
21,20.886513
21,20.981314
21,21.12544
16,16.15868
10,9.661716
18,18.308517
21,21.06668
21,20.961098
8,7.5774293
14,14.074538
20,19.914333
21,21.09478
21,20.660011
21,21.121174
14,13.255725
21,21.004047
16,13.376852
19,18.934834
12,11.129663
21,21.135143
13,13.029075
14,14.0479765
18,18.613972
21,20.961159
21,20.953861
15,14.745921
21,20.942783
7,6.312803
15,14.697433
18,18.089266
20,19.79341
18,18.06966
0,6.185102
21,20.981266
15,15.181781
21,21.107689
13,12.157283
18,18.529636
21,21.115576
21,21.111885
21,21.12777
18,18.188917
18,17.96184
21,20.955692
21,20.943924
14,14.208545
21,20.99327
21,20.956795
21,20.987232
21,21.070793
20,20.187729
13,13.23392
21,20.974213
21,20.98481
21,21.079742
21,20.999802
21,20.965181
21,21.119486
21,21.095926
18,18.138062
10,9.6520815
18,18.168388
21,21.126133
21,20.984951
21,21.130978
21,20.959728
21,20.993767
18,18.147556
20,20.007742
18,18.51956
19,19.029285
21,20.38086
14,14.404908
19,18.937614
21,21.013248
21,21.071373
6,6.5119205
11,10.09962
21,20.959805
15,14.795434
21,20.962929
17,17.253315
17,17.400074
13,13.173484
12,11.77908
21,20.958046
19,19.054935
21,20.964146
16,16.653484
11,10.281929
14,13.889323
19,19.114304
21,20.993492
7,7.423974
21,21.099758
21,20.993198
8,7.5149274
21,20.96928
21,20.990044
6,8.922451
16,16.43003
14,14.059476
21,21.041729
21,21.106514
20,19.936039
11,10.142995
21,20.25887
15,15.184422
15,12.955018
17,17.115639
21,20.995754
15,15.095723
21,21.021877
18,18.50841
20,19.921959
20,19.952038
10,9.350318
19,19.077393
20,19.957127
16,16.567009
21,21.08485
21,21.104542
20,20.011383
11,9.873702
21,20.964386
21,21.07924
21,21.015583
21,20.992805
21,20.9939
11,10.260978
21,21.084064
18,18.210323
0,6.16388
21,21.126122
21,20.970222
21,20.974907
21,21.071875
21,21.144712
10,9.249931
21,20.977814
18,18.136309
15,15.038794
21,20.983345
15,14.686225
18,18.092382
0,6.16388
20,20.010351
20,19.978237
7,8.005693
21,20.954296
21,20.755066
21,21.006031
3,6.1850553
21,20.99372
21,20.990595
21,21.067411
21,21.100397
21,21.092808
21,20.957832
21,21.079805
16,15.862746
21,20.961348
19,19.101524
21,21.03954
17,17.099566
18,17.966925
21,21.097012
21,20.989597
20,20.01622
15,15.17874
10,9.225247
18,18.191982
18,18.042831
21,20.979574
21,20.984795
20,19.972733
21,20.986103
21,20.99372
21,20.98444
18,18.089268
21,21.079525
12,10.361323
12,11.220789
16,16.427961
21,21.012959
11,11.441161
8,7.7151446
17,17.447788
21,20.958412
12,11.798714
21,21.07978
20,20.205256
21,20.977278
19,19.024136
19,19.25422
21,21.001862
21,21.119137
20,19.979925
0,6.16388
21,20.998629
21,21.065844
18,18.124914
21,21.31924
21,20.986109
21,20.9658
15,12.6733265
21,21.082092
21,21.010645
21,20.893158
20,20.18167
21,20.991478
21,21.108795
21,20.9631
12,11.153862
21,21.081505
21,21.083979
21,20.962585
14,14.433191
18,18.04444
21,20.962818
21,21.015789
21,20.992664
12,11.134405
6,8.912977
21,20.992825
19,19.049698
17,17.710072
21,20.960442
11,10.299628
21,20.969566
13,13.300147
21,21.066463
21,21.068842
19,19.039997
18,17.994205
21,21.11636
18,18.020107
20,20.086756
21,20.999538
21,20.962032
21,20.962803
15,15.1234045
20,19.998344
21,21.108303
15,15.093559
15,14.848695
18,18.013163
10,9.523844
15,15.180665
12,12.089311
18,18.515572
18,18.479513
8,8.021373
21,21.074524
2,7.418666
21,20.982094
15,15.224712
21,21.031574
21,20.889147
18,18.527111
21,21.093657
14,13.287966
20,20.19258
21,20.99506
14,14.099537
20,20.221983
15,14.407748
21,21.061382
20,20.061691
15,15.177724
15,14.703151
20,20.046349
21,20.96357
21,20.977743
12,11.263054
15,12.482095
17,17.319477
21,21.000153
16,16.649986
12,11.300265
21,20.968277
18,18.092752
21,21.041517
17,17.573307
21,20.97779
15,15.151157
21,21.12067
17,17.098248
21,20.979624
19,19.048965
18,18.090382
21,20.989952
21,21.069923
21,21.11343
21,21.38112
21,21.0281
21,20.992657
15,15.210698
13,12.358904
21,20.992527
21,20.978086
21,21.10275
21,20.953228
19,19.028294
21,21.125435
17,17.388863
11,11.360203
21,21.358984
21,21.077974
21,21.027563
21,20.92963
20,20.067776
21,20.993927
21,20.988625
21,20.99374
21,20.991482
20,19.759632
18,18.14104
14,15.077895
21,21.110188
21,20.985855
20,19.97293
21,20.957054
13,12.254681
21,20.852203
18,18.520641
21,20.987923
21,20.996546
12,11.264499
21,20.994764
21,20.9937
17,17.330877
21,20.999674
14,14.1853895
21,21.099766
17,17.1002
18,18.310959
18,18.120422
20,19.845304
21,20.993752
21,20.70399
19,19.074677
21,21.104553
20,19.83062
18,18.213602
9,8.331791
21,20.993752
18,18.073725
21,21.439774
0,6.1910553
20,19.934727
21,21.069206
18,18.067421
15,15.01319
21,21.077217
18,18.111343
11,10.356224
7,6.864967
18,18.031656
4,6.323074
13,11.679642
7,7.7328134
18,18.072348
20,19.973919
18,18.247465
21,20.968775
18,18.069504
15,12.830095
19,18.936066
21,20.957464
21,21.1072
18,18.216839
18,18.515259
6,8.922848
21,20.954807
21,20.964966
21,21.000252
18,18.471478
21,20.962147
14,13.253314
17,17.703526
14,13.343287
21,20.96436
18,18.514679
17,17.44671
21,21.058802
21,20.99248
17,17.69349
6,7.5869184
17,17.911015
21,20.978243
15,14.648386
21,20.982893
16,16.404062
21,21.09056
21,20.966915
19,19.26189
21,21.030807
18,18.071712
21,20.988716
7,7.1901493
15,14.810349
21,21.10463
7,6.8631225
21,21.006308
21,20.958961
18,18.073376
19,19.173038
11,10.657781
21,20.988472
21,20.954817
21,20.963902
20,19.972795
21,20.998653
16,16.358118
21,21.111954
20,19.970419
14,13.998504
19,18.991982
18,18.033506
20,20.131138
21,21.0158
21,20.962654
15,14.853414
18,18.51556
15,15.779235
21,20.973276
18,18.303535
15,14.919393
21,21.000965
19,18.943195
18,18.058105
17,17.172527
21,20.993824
20,19.983484
15,12.634092
21,20.993793
21,20.99881
19,18.93572
21,21.06532
14,14.0399275
21,20.963657
21,21.084127
21,21.117723
21,20.989927
15,14.830543
21,20.959509
19,19.122295
18,18.098667
12,11.778876
17,17.545431
20,19.899601
21,20.996761
11,10.027239
12,10.361322
21,20.935064
20,20.01096
20,20.199259
18,18.515512
20,19.985167
21,21.103466
21,21.073868
21,20.96687
21,21.10244
12,11.16045
21,21.039898
17,17.614517
21,20.95847
21,21.288269
18,18.512484
0,6.16388
18,18.136227
20,19.822838
21,20.960876
21,21.054426
18,18.12516
20,20.010372
21,21.039318
21,20.960789
16,16.444798
21,20.954508
21,21.114471
19,19.02625
18,18.057041
21,20.992285
21,21.027456
14,13.593956
12,11.11082
15,14.680842
21,21.00165
18,18.124523
21,20.993591
21,21.10207
21,20.97028
17,17.519314
18,18.185299
14,14.126945
15,14.7613125
21,21.07269
18,17.896397
18,18.064318
21,21.084024
13,12.202375
18,18.125793
21,20.958431
12,11.801806
21,20.958115
21,21.07866
21,20.97807
14,13.967587
21,20.993874
17,14.34899
21,21.12056
15,14.79714
21,20.993782
21,21.116154
21,21.084084
21,21.125347
18,17.901669
21,21.064514
20,20.02994
21,20.960278
21,21.07665
21,20.993107
21,20.977198
7,7.1618114
21,20.963947
20,19.943764
21,21.10571
8,7.868714
21,20.95802
21,20.993855
14,13.429384
16,15.869217
15,15.180276
17,17.098381
18,18.247353
13,14.135977
21,21.001482
17,17.653908
21,20.960045
21,20.960201
15,14.798127
18,18.274506
15,15.173871
21,20.977623
21,20.987537
21,21.125542
16,16.39682
21,20.962513
21,21.076788
14,13.407615
21,21.090576
21,21.084944
21,20.993282
21,20.99374
14,13.26533
21,21.087437
14,14.134038
15,14.685815
21,20.993866
21,20.976437
15,12.562322
6,7.0187573
21,21.098648
13,13.155401
21,21.121128
21,20.987309
18,18.348755
19,19.0103
18,18.202488
17,17.099815
21,20.968494
18,17.975718
21,20.993065
14,13.2566185
21,20.905727
21,20.998936
18,18.109577
21,21.10125
21,20.969704
17,17.24992
21,21.116585
18,17.908257
21,21.096584
21,21.122108
17,17.099585
11,10.2585535
21,21.101494
21,20.97126
21,20.993835
21,20.957111
21,20.96464
21,20.993767
12,10.722276
21,20.993916
21,20.99541
20,19.956806
21,21.077343
18,18.186829
11,10.432683
16,16.95852
16,16.556244
21,20.98298
11,10.412495
21,21.098984
21,20.934322
3,6.2971096
20,20.0056
21,20.993952
14,13.979887
21,21.061928
21,20.965927
7,6.8159385
21,20.965626
21,20.974804
15,14.731495
21,20.958652
21,21.036655
21,20.970165
2,6.1710553
21,20.960173
21,20.344822
13,12.865322
21,20.978085
20,19.769978
21,21.357166
21,20.993713
16,16.516525
14,15.157691
20,20.226185
15,15.632937
21,21.10434
18,17.841076
17,17.097775
21,20.994282
21,21.132778
16,16.958466
11,10.350661
18,18.079813
21,21.047401
21,21.071754
16,16.40798
21,20.994469
21,20.957836
18,18.064947
21,21.127466
15,15.175622
20,20.042295
21,21.08368
15,14.79765
21,20.94249
21,21.115723
21,21.095486
21,20.966682
21,21.094357
19,19.074474
19,19.054688
18,18.054466
18,18.071735
21,21.12703
21,20.980906
21,21.103968
21,21.090668
21,20.98675
18,18.03051
21,20.993086
9,8.356006
18,18.092033
12,11.278743
16,16.668068
21,21.001915
20,19.950134
21,20.955364
21,21.06635
11,10.347432
0,6.6828237
21,20.993587
21,20.981697
21,21.097374
20,19.977762
18,18.085522
16,16.410938
21,20.993305
21,20.82198
21,21.030024
15,14.839123
18,18.187138
21,21.000353
21,21.037004
21,20.999104
17,17.250086
17,17.044441
18,18.251102
21,20.956964
21,21.106426
18,18.031948
21,20.97371
21,20.993916
21,20.992706
18,17.967167
17,17.49137
16,16.959301
18,18.513046
12,11.482026
17,17.097874
21,20.923895
13,13.10711
17,17.219337
18,17.982826
18,18.114164
16,16.95852
21,20.995163
17,17.09872
15,15.709291
18,18.482124
21,20.997313
16,16.958893
18,18.031898
21,21.017815
15,14.675373
21,21.110214
21,20.63948
6,6.491679
21,20.958946
15,15.170472
21,20.960142
21,20.967976
13,13.042104
18,18.112925
18,18.056389
21,21.041927
11,10.434266
18,18.082716
19,18.97787
21,20.9645
21,20.937319
21,21.107271
21,20.967623
18,18.138365
14,14.818387
21,21.06652
17,17.216175
18,18.043514
18,18.12366
21,21.103096
21,21.099392
21,20.956312
18,18.100975
20,20.196589
21,20.970196
21,21.080435
17,17.099815
20,20.207064
15,14.68509
11,12.347707
21,20.95724
21,21.084415
15,15.181409
21,21.005013
15,15.101493
21,20.983406
21,20.994007
15,14.8263
21,21.05901
21,20.959148
21,20.972534
21,20.993889
18,17.895607
21,20.96913
21,21.086445
21,20.960785
21,20.999615
6,6.7917333
21,20.993763
17,17.147026
21,20.95464
21,21.015944
21,20.936127
17,17.099989
14,13.437305
21,20.993534
21,21.088882
21,21.08323
21,20.963669
18,18.106668
21,21.00459
21,20.958836
8,7.861196
18,18.0201
7,9.31006
21,20.993319
21,21.126102
18,18.069366
21,20.959581
21,21.06516
21,20.95663
21,21.090397
11,11.238594
20,19.964733
0,6.16388
21,20.994297
21,20.972557
15,14.6833725
13,13.696039
17,17.680584
12,11.796391
18,18.098824
4,9.637618
16,16.957264
21,20.97086
21,21.086763
6,6.630194
21,21.003193
21,21.0764
9,9.034963
18,18.094694
21,20.99392
18,18.090473
19,19.046238
16,16.552225
19,19.032166
20,20.058258
21,21.05759
21,20.993868
21,21.066074
19,18.96901
17,17.316349
19,19.031784
21,20.993767
18,18.028187
21,21.099674
15,15.179962
18,18.03212
18,18.261364
21,21.137402
18,18.212011
21,20.9939
21,21.105198
19,19.030586
15,14.864864
21,20.993814
18,18.06762
13,14.249557
21,20.97584
21,20.96915
18,18.073006
15,14.851951
12,10.52625
21,21.00842
21,21.057182
20,20.007206
15,15.234425
21,21.045137
21,20.9932
19,19.087118
21,21.072227
15,12.6545
3,6.1718173
21,20.995863
21,20.97255
21,20.96607
21,20.96099
15,15.492475
19,19.199684
19,19.184542
21,20.958683
21,20.968
15,14.879937
15,12.482095
19,19.142643
21,21.098156
21,20.960913
21,21.072817
21,20.959873
21,20.993544
21,21.077095
21,21.07808
21,20.965544
4,6.1985803
5,6.2094893
21,21.08506
21,21.071081
14,14.216863
21,21.171158
18,18.512484
18,18.06675
21,21.00039
2,6.2439504
21,21.069813
14,15.036153
21,20.947617
14,14.061908
21,20.960327
21,21.074947
19,19.025452
21,21.080389
21,20.959137
21,20.993015
13,12.378854
11,10.089756
21,21.103153
21,21.074158
18,18.158575
17,17.099566
18,18.169317
21,21.070988
21,20.959473
21,21.112864
14,14.26867
21,21.047472
3,6.2354965
21,21.053358
21,20.998219
21,20.95347
18,18.169395
18,18.074383
21,20.996456
21,20.993063
21,20.994118
21,21.067442
14,13.590087
12,11.192447
21,20.959091
20,19.982931
21,21.116661
21,20.953758
21,20.993103
15,15.1758
21,21.026081
18,18.472885
19,19.129322
21,21.014233
1,6.16388
21,21.119778
12,11.520932
18,18.013754
21,21.077183
21,20.967836
21,20.994076
21,20.975058
18,18.52063
21,20.993748
21,20.972374
17,17.367353
20,19.998915
21,21.080856
17,17.10041
21,20.975342
20,19.956379
21,20.989283
21,21.002272
21,20.967064
20,20.192417
16,13.377618
10,9.846268
21,21.085278
21,20.739077
18,18.268581
18,18.078667
21,21.117924
21,21.116213
17,17.350128
21,21.070618
21,21.074398
21,21.015842
21,20.994999
20,20.044243
18,18.180832
21,20.960064
13,12.3131895
21,21.002235
21,20.983303
18,18.514126
13,12.741115
21,20.957647
17,17.393353
21,20.9652
21,20.992577
13,12.964129
21,20.993769
21,21.039856
17,17.303394
21,20.968178
20,19.92461
21,21.08668
21,21.086811
21,20.958391
18,18.0802
6,6.4163785
21,20.993475
16,16.492582
18,18.074419
18,17.977098
18,18.100964
18,18.110167
21,20.995684
21,21.143093
21,21.01217
18,18.516136
21,21.120438
21,20.958752
21,21.101864
13,12.145065
17,17.07109
16,16.37218
17,17.44843
21,20.998417
20,19.97722
21,20.959139
21,20.899061
20,20.012768
13,14.144854
20,19.938568
21,20.997456
17,17.113914
19,19.061392
20,20.009285
15,15.278201
21,20.99422
15,15.16274
21,20.956015
20,20.208946
21,21.000298
21,21.07669
18,18.515858
21,21.026707
21,20.821754
19,18.938107
8,7.5956407
21,21.024414
21,21.11883
21,20.986187
21,20.99321
15,15.872953
14,14.76253
18,17.891172
21,20.980919
21,20.882565
21,21.03437
17,17.09851
21,21.008348
17,17.700993
21,21.10686
21,20.974506
21,21.092224
18,18.125935
21,20.988457
21,20.962475
18,18.015802
18,18.001747
21,21.075596
20,19.981495
18,18.203424
21,20.9582
13,12.127218
21,20.96457
21,21.054379
21,21.091118
18,18.155855
18,17.896835
14,14.001937
9,8.344068
21,21.00803
21,20.959198
21,21.108587
21,20.9662
18,18.515537
11,9.932488
21,20.990368
18,18.048134
18,18.059399
20,19.927471
12,11.839843
21,21.130135
20,19.959785
21,20.955944
17,17.098412
21,20.99353
11,10.209439
20,19.958029
18,18.175121
21,20.979149
21,21.075584
21,21.056122
19,19.485386
15,15.712503
21,20.955051
21,20.96036
15,14.709832
21,20.963089
15,15.984713
21,21.09049
21,20.980627
21,20.984058
4,6.336927
21,20.985718
15,15.270864
12,10.9509115
14,13.983684
21,21.118427
21,21.110964
17,17.536942
21,21.074661
19,18.703445
17,17.141378
21,20.984472
18,17.993511
21,21.087181
15,12.488201
21,20.97855
21,21.101088
21,20.965008
20,19.95319
19,19.170486
21,21.003845
21,20.993946
20,20.210287
12,10.697948
13,12.212471
21,21.078972
21,20.998455
16,16.566174
21,20.959381
21,20.992908
21,21.000546
21,20.993595
18,18.056162
18,18.15773
21,21.12795
21,20.961977
21,21.010939
14,13.59747
21,20.942287
21,20.978079
18,18.12344
21,20.984512
21,21.088915
21,21.07209
15,15.702267
21,20.959965
21,21.085339
21,21.042227
17,17.103664
21,21.09754
15,14.704572
19,18.941372
21,21.07478
21,20.958208
18,18.061943
12,11.60532
20,20.187973
21,21.001564
21,20.97977
21,20.993893
18,18.08064
21,21.102636
21,20.993908
11,10.44728
21,21.076765
17,17.27379
21,21.119781
18,17.956186
21,21.06297
7,7.7741885
21,21.002764
14,14.410153
21,21.109327
21,21.012547
21,20.968304
16,16.145344
13,14.231679
21,21.066929
17,14.333215
21,21.065556
15,15.242319
21,21.085129
21,20.968985
21,20.993193
12,11.103748
16,16.182566
20,20.067545
8,8.004749
16,16.212725
8,7.6218677
11,10.213216
21,21.118317
19,19.056583
21,21.057426
21,20.957493
21,21.00164
21,21.079144
21,20.965893
21,20.944881
21,20.97813
19,19.065132
18,18.527843
21,21.21833
20,19.975899
18,18.395489
3,6.220824
17,17.063396
15,12.841538
18,18.09045
21,20.95916
21,21.115156
21,21.1259
21,20.960373
6,6.3982034
21,20.961283
14,13.439472
18,18.044044
21,20.664127
16,16.553976
13,12.610639
13,13.029248
6,7.965698
21,21.02621
20,20.211239
21,21.101894
21,20.9604
12,11.274789
13,12.117293
16,16.957264
21,21.00071
15,15.244767
0,6.16388
21,21.005987
16,16.48407
21,21.072943
15,14.901347
21,21.028355
18,18.657333
17,17.168016
21,21.14087
21,21.08932
15,15.705127
15,12.693734
21,21.101637
21,20.961569
21,20.967375
14,13.411672
17,17.696552
20,20.011803
11,10.35405
21,20.998627
15,14.89617
21,21.178455
19,19.620453
18,18.182194
21,21.106354
21,21.08471
21,20.97647
1,6.16388
21,21.068308
14,14.405492
21,20.972227
21,20.993797
21,20.956966
20,19.96119
21,20.976734
21,20.99393
21,21.1068
12,11.637049
21,21.086376
21,21.118908
21,20.993774
21,21.280651
18,17.99412
21,21.013119
17,17.448437
21,20.992872
21,21.079922
21,21.063229
18,18.073732
21,21.003708
21,21.070797
21,21.049572
12,11.200284
21,20.993668
10,10.630849
21,20.584969
21,21.044472
19,19.677406
16,16.960855
21,21.11508
18,18.043755
19,18.950382
10,10.622473
14,13.356702
12,12.059503
21,20.958733
20,20.131907
14,14.114905
16,16.433702
21,21.314991
21,21.01576
21,21.021023
15,15.102828
1,6.16388
21,21.07959
21,21.091705
8,7.6511817
7,6.9133897
14,14.407064
16,16.960506
21,21.07461
21,21.013172
21,21.088932
17,17.190434
21,20.953331
13,13.23906
21,20.973448
18,18.04417
21,21.083977
15,15.688663
18,18.179348
19,19.02926
17,17.261206
21,20.947142
12,11.603843
21,20.96854
21,20.992104
18,18.514767
21,20.95781
20,20.05753
14,13.392397
12,11.256555
20,20.192598
18,18.243908
21,21.105633
20,19.970089
21,20.99392
21,20.987865
21,20.9754
17,17.287899
18,18.165821
17,17.118965
17,17.102686
21,20.982754
21,21.056168
21,21.069626
18,18.127937
21,20.960005
17,17.234095
15,15.138864
21,20.993856
18,18.160122
21,21.00703
21,21.000034
17,17.300774
21,20.992828
15,15.255736
20,20.203949
3,6.16388
21,20.981842
16,16.550148
21,21.01153
14,13.8376045
0,6.16388
21,20.993338
21,20.970535
3,6.236606
16,16.427998
21,20.973417
14,13.419682
21,21.082645
21,20.995216
21,20.90398
17,17.126202
21,20.973846
21,21.073662
18,18.123455
1,6.179808
17,17.098085
20,19.752258
17,17.098816
21,21.07357
16,16.965408
2,6.3231063
21,20.960861
18,18.096947
21,20.958889
20,19.951746
21,20.999813
21,20.964214
20,19.932096
11,10.416553
18,18.521702
15,15.178907
21,20.979273
18,18.090473
20,19.890385
21,20.999071
10,9.644811
21,21.076912
3,6.2352357
17,17.098248
21,21.13508
21,21.002874
10,9.637541
16,15.873768
21,21.0937
21,21.11055
21,21.004566
14,13.406089
20,19.969898
0,6.16388
21,21.064007
17,17.267136
20,20.113655
21,20.94213
21,20.97391
21,21.07716
13,13.71062
16,13.356202
21,21.001465
21,20.971603
21,21.133614
19,18.941025
21,20.993752
14,14.548038
14,14.684756
21,20.959084
17,17.40407
21,20.994413
21,20.99273
21,20.926252
16,16.959724
21,20.957375
21,20.907993
12,10.814708
21,20.934465
16,16.620861
21,21.111393
21,21.005333
18,18.093687
21,20.993021
12,11.157268
21,20.959066
18,18.136936
21,21.06747
21,20.96561
19,19.009533
21,20.988752
21,21.110983
21,20.985138
12,11.259046
21,20.963049
21,21.103733
12,11.412559
18,18.463331
21,20.976568
18,18.532667
21,20.99375
17,17.647522
21,20.993137
13,12.135717
21,21.04551
